"item_id","title","seller_sku","price","currency","available_quantity","sold_quantity","status","category_id","condition","listing_type","permalink","date_created","last_updated"
"MLA1857555592","Kit X4 Bujía Ngk Honda Civic 1.8 16v Izfr6k11s Laser Iridium",,"169160","ARS","90","38","active","MLA373069","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1857555592-kit-x4-bujia-ngk-honda-civic-18-16v-izfr6k11s-laser-iridium-_JM","2024-07-24T11:51:42.776Z","2025-11-12T01:44:32.165Z"
"MLA1893218274","Llave De Luces Palanca Control Renault Oroch Sandero Logan",,"34691","ARS","26","63","active","MLA376665","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1893218274-llave-de-luces-palanca-control-renault-oroch-sandero-logan-_JM","2024-08-26T12:37:06.343Z","2025-11-14T13:41:15.258Z"
"MLA1881806726","Difusor Aire Paragolpes Drag Desviador Aluminio Chico X2",,"27392","ARS","10","6","active","MLA373151","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1881806726-difusor-aire-paragolpes-drag-desviador-aluminio-chico-x2-_JM","2024-08-13T18:28:33.295Z","2025-11-13T14:44:57.280Z"
"MLA1857478688","Bujía Ngk Honda Fit City 1.4 1.5 16v Izfr6k13 Iridium Laser",,"34650","ARS","65","52","active","MLA373069","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1857478688-bujia-ngk-honda-fit-city-14-15-16v-izfr6k13-iridium-laser-_JM","2024-07-24T12:18:22.222Z","2025-12-04T03:05:26.543Z"
"MLA1881779240","Tuercas De Rueda Bulones 12x1.5 Con Antirrobo Colores X20u",,"42803","ARS","20","27","active","MLA86347","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1881779240-tuercas-de-rueda-bulones-12x15-con-antirrobo-colores-x20u-_JM","2024-08-13T17:46:25.698Z","2025-12-03T23:29:53.682Z"
"MLA1445232839","Cable Cinta Espiral Airbag Volante Nissan Tiida Frontier",,"21250","ARS","98","353","active","MLA373358","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1445232839-cable-cinta-espiral-airbag-volante-nissan-tiida-frontier-_JM","2024-08-23T15:36:47.681Z","2025-12-03T21:01:16.907Z"
"MLA1445294099","Tecla Levantavidrios Vw Bora Golf Mk4 Passat Borde Cromado",,"14500","ARS","205","312","active","MLA376668","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1445294099-tecla-levantavidrios-vw-bora-golf-mk4-passat-borde-cromado-_JM","2024-08-23T18:49:34.167Z","2025-12-04T11:15:32.097Z"
"MLA1443066791","Bobina Encendido Roja Audi A3 Vw Golf Bora 1.8t 20v Oe",,"32900","ARS","914","157","active","MLA60957","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1443066791-bobina-encendido-roja-audi-a3-vw-golf-bora-18t-20v-oe-_JM","2024-08-13T12:52:26.686Z","2025-12-06T15:14:19.189Z"
"MLA1882849594","Soporte Batería Aluminio Sujetador Universal 14.5cm Colores",,"14267","ARS","3","26","active","MLA416951","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1882849594-soporte-bateria-aluminio-sujetador-universal-145cm-colores-_JM","2024-08-14T13:32:04.379Z","2025-12-01T19:37:54.308Z"
"MLA1445206087","Cable Espiral Cinta Airbag Toyota Hilux Corolla Sw4 Comandos",,"22000","ARS","56","1450","active","MLA373358","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1445206087-cable-espiral-cinta-airbag-toyota-hilux-corolla-sw4-comandos-_JM","2024-08-23T15:18:44.707Z","2025-12-08T11:25:34.321Z"
"MLA1445220049","Cable Cinta Espiral Airbag Volante Nissan Tiida Frontier",,"28063","ARS","98","42","active","MLA373358","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1445220049-cable-cinta-espiral-airbag-volante-nissan-tiida-frontier-_JM","2024-08-23T15:41:27.900Z","2025-12-01T22:37:54.036Z"
"MLA1880492696","Bobina Roja Red Audi Vw 2.0 Tsi Tfsi Vento Gti Original Oe",,"32900","ARS","0","209","paused","MLA60957","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1880492696-bobina-roja-red-audi-vw-20-tsi-tfsi-vento-gti-original-oe-_JM","2024-08-12T17:39:57.763Z","2025-11-28T02:35:17.465Z"
"MLA1445242791","Tecla Levantavidrios Vw Bora Golf Mk4 Passat Borde Cromado",,"18741","ARS","205","34","active","MLA376668","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1445242791-tecla-levantavidrios-vw-bora-golf-mk4-passat-borde-cromado-_JM","2024-08-23T18:57:30.766Z","2025-12-04T11:15:50.202Z"
"MLA1881768000","Soporte Aluminio Filtro Combustible Competición 50mm",,"11415","ARS","0","6","paused","MLA437959","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1881768000-soporte-aluminio-filtro-combustible-competicion-50mm-_JM","2024-08-13T18:19:43.823Z","2025-10-31T14:25:12.969Z"
"MLA1882606066","Soporte Aluminio Filtro Combustible Competición 60mm Colores",,"11415","ARS","258","4","active","MLA413748","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1882606066-soporte-aluminio-filtro-combustible-competicion-60mm-colores-_JM","2024-08-14T12:31:05.707Z","2025-11-27T18:36:04.463Z"
"MLA1445309705","Cable Espiral Cinta Airbag Toyota Hilux Corolla Sw4 Comandos",,"23294","ARS","156","56","active","MLA373358","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1445309705-cable-espiral-cinta-airbag-toyota-hilux-corolla-sw4-comandos-_JM","2024-08-23T15:21:54.462Z","2025-12-07T13:33:44.127Z"
"MLA1891768344","Tecla Comando Levantavidrios Vw Bora Golf Bastidor Completo",,"18741","ARS","219","13","active","MLA376668","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1891768344-tecla-comando-levantavidrios-vw-bora-golf-bastidor-completo-_JM","2024-08-23T19:27:40.073Z","2025-12-02T21:09:05.135Z"
"MLA1443075803","Tuercas De Rueda Bulones 12x1.25 Con Antirrobo Colores X20u",,"42803","ARS","25","14","active","MLA86347","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1443075803-tuercas-de-rueda-bulones-12x125-con-antirrobo-colores-x20u-_JM","2024-08-13T17:21:18.550Z","2025-12-04T13:20:51.383Z"
"MLA1857388518","Kit X4 Bujía Ngk Honda Fit City 1.4 1.5 16v Izfr6k13 Iridium",,"169160","ARS","16","29","active","MLA373069","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1857388518-kit-x4-bujia-ngk-honda-fit-city-14-15-16v-izfr6k13-iridium-_JM","2024-07-24T12:23:52.463Z","2025-12-02T21:31:48.919Z"
"MLA1891871958","Tecla Comando Levantavidrios Vw Bora Golf Bastidor Completo",,"15800","ARS","219","200","active","MLA376668","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1891871958-tecla-comando-levantavidrios-vw-bora-golf-bastidor-completo-_JM","2024-08-23T19:33:13.908Z","2025-12-02T21:09:01.897Z"
"MLA1882569096","Soporte Aluminio Doble Bomba Nafta Filtro Externa Colores",,"21395","ARS","62","16","active","MLA413748","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1882569096-soporte-aluminio-doble-bomba-nafta-filtro-externa-colores-_JM","2024-08-14T12:57:14.582Z","2025-11-17T12:04:16.045Z"
"MLA1893152244","Tecla Comando Levantavidrios Peugeot 307 207 Cuadruple",,"25500","ARS","421","655","active","MLA376668","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1893152244-tecla-comando-levantavidrios-peugeot-307-207-cuadruple-_JM","2024-08-26T12:17:54.151Z","2025-12-07T20:39:56.574Z"
"MLA1893138962","Tecla Levantavidrios Peugeot 206 207 One Touch Espejos",,"19900","ARS","164","408","active","MLA376668","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1893138962-tecla-levantavidrios-peugeot-206-207-one-touch-espejos-_JM","2024-08-26T11:55:51.397Z","2025-12-08T01:34:30.359Z"
"MLA1452003603","Cuerpo Mariposa Peugeot 206 207 Partner C3 Berlingo 1.4 8v",,"150856","ARS","23","25","active","MLA61202","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1452003603-cuerpo-mariposa-peugeot-206-207-partner-c3-berlingo-14-8v-_JM","2024-09-25T17:15:59.579Z","2025-12-04T19:48:40.374Z"
"MLA1452009503","Cuerpo Mariposa Renault Clio Megane Kangoo Logan K4m 1.6 16v",,"83000","ARS","32","38","active","MLA61202","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1452009503-cuerpo-mariposa-renault-clio-megane-kangoo-logan-k4m-16-16v-_JM","2024-09-25T18:52:04.505Z","2025-12-05T01:51:53.491Z"
"MLA1451983527","Cuerpo Mariposa Renault Clio Megane Kangoo Logan K4m 1.6 16v",,"120000","ARS","32","5","active","MLA61202","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1451983527-cuerpo-mariposa-renault-clio-megane-kangoo-logan-k4m-16-16v-_JM","2024-09-25T18:55:31.227Z","2025-11-17T12:04:15.081Z"
"MLA1893126474","Tecla Comando Levantavidrios Peugeot 307 207 Cuadruple",,"32000","ARS","421","120","active","MLA376668","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1893126474-tecla-comando-levantavidrios-peugeot-307-207-cuadruple-_JM","2024-08-26T12:21:05.338Z","2025-12-07T20:40:15.951Z"
"MLA1918195928","Cuerpo Mariposa Peugeot 206 207 Partner C3 Berlingo 1.4 8v",,"108500","ARS","31","327","active","MLA61202","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1918195928-cuerpo-mariposa-peugeot-206-207-partner-c3-berlingo-14-8v-_JM","2024-09-25T17:07:15.386Z","2025-12-08T02:29:26.387Z"
"MLA1893103018","Tecla Levantavidrio Ford Fiesta Ecosport Ka Ranger Oe",,"16557","ARS","0","265","paused","MLA376668","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1893103018-tecla-levantavidrio-ford-fiesta-ecosport-ka-ranger-oe-_JM","2024-08-26T12:50:20.154Z","2025-12-01T21:55:29.768Z"
"MLA1452011783","Enfriador De Gases Egr Ford Ranger Transit 2.2 3.2 Tdci Oe",,"143000","ARS","0","120","paused","MLA373389","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1452011783-enfriador-de-gases-egr-ford-ranger-transit-22-32-tdci-oe-_JM","2024-09-25T19:29:18.560Z","2025-12-05T12:36:50.409Z"
"MLA1445943875","Llave Luces Euroswitch Cromada Vw Bora Golf Mk4 Passat Oe",,"22990","ARS","82","103","under_review","MLA376665","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1445943875-llave-luces-euroswitch-cromada-vw-bora-golf-mk4-passat-oe-_JM","2024-08-26T18:16:01.826Z","2025-12-04T17:55:48.930Z"
"MLA1893192332","Llave De Luces Palanca Control Renault Oroch Sandero Logan",,"27500","ARS","26","35","active","MLA376665","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1893192332-llave-de-luces-palanca-control-renault-oroch-sandero-logan-_JM","2024-08-26T12:33:54.132Z","2025-11-26T13:13:20.600Z"
"MLA1446821921","Cubre Alfombra Termoformadas Toyota Hilux Oe Negro",,"280000","ARS","0","119","paused","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1446821921-cubre-alfombra-termoformadas-toyota-hilux-oe-negro-_JM","2024-08-30T16:00:20.017Z","2025-12-05T12:38:26.675Z"
"MLA1893100502","Tecla Levanta Vidrios Peugeot 206 207 One Touch Espejos",,"28673","ARS","164","29","active","MLA376668","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1893100502-tecla-levanta-vidrios-peugeot-206-207-one-touch-espejos-_JM","2024-08-26T11:59:19.592Z","2025-12-08T01:35:27.452Z"
"MLA1893126180","Tecla Levantavidrios Peugeot 206 207 Sin One Touch Espejos",,"17448","ARS","179","54","active","MLA376668","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1893126180-tecla-levantavidrios-peugeot-206-207-sin-one-touch-espejos-_JM","2024-08-26T12:11:22.203Z","2025-12-07T23:37:16.157Z"
"MLA1452072147","Cuerpo Mariposa Dodge Journey Jeep Patriot Compass 2.0 2.4",,"98000","ARS","12","100","active","MLA61202","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1452072147-cuerpo-mariposa-dodge-journey-jeep-patriot-compass-20-24-_JM","2024-09-25T18:20:43.496Z","2025-12-05T23:41:01.552Z"
"MLA1893113368","Tecla Levantavidrios Peugeot 206 207 Sin One Touch Espejos",,"14500","ARS","179","358","active","MLA376668","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1893113368-tecla-levantavidrios-peugeot-206-207-sin-one-touch-espejos-_JM","2024-08-26T12:07:52.278Z","2025-12-07T23:37:17.933Z"
"MLA1893103216","Tecla Levantavidrio Ford Fiesta Ecosport Ka Ranger Oe",,"20620","ARS","0","22","paused","MLA376668","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1893103216-tecla-levantavidrio-ford-fiesta-ecosport-ka-ranger-oe-_JM","2024-08-26T12:54:52.808Z","2025-12-01T23:04:12.558Z"
"MLA1920278248","Termostato Chevrolet Cruze Sonic Tracker 1.8 16v 1.6 16v Oe",,"23000","ARS","78","110","active","MLA373333","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1920278248-termostato-chevrolet-cruze-sonic-tracker-18-16v-16-16v-oe-_JM","2024-09-26T18:54:01.351Z","2025-12-05T14:33:35.930Z"
"MLA1452059033","Cuerpo Mariposa Dodge Journey Jeep Patriot Compass 2.0 2.4",,"117352","ARS","12","9","active","MLA61202","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1452059033-cuerpo-mariposa-dodge-journey-jeep-patriot-compass-20-24-_JM","2024-09-25T18:23:36.752Z","2025-12-05T23:41:03.352Z"
"MLA1916106092","Cuerpo Mariposa Renault Clio Megane Kangoo K4m 1.6 F4r 2.0",,"125000","ARS","11","150","active","MLA61202","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1916106092-cuerpo-mariposa-renault-clio-megane-kangoo-k4m-16-f4r-20-_JM","2024-09-23T18:56:24.611Z","2025-12-05T19:39:14.330Z"
"MLA1926661616","Sonda Lambda Fiat Uno Fiorino Siena Palio 1.3 1.4 Fire Oe",,"42900","ARS","37","214","active","MLA86019","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1926661616-sonda-lambda-fiat-uno-fiorino-siena-palio-13-14-fire-oe-_JM","2024-10-03T15:36:47.075Z","2025-12-07T02:14:31.975Z"
"MLA1453187393","Sonda Lambda Vw Gol Trend Suran Fox Polo Saveiro 1.6 8v Oe",,"39600","ARS","102","171","active","MLA86019","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1453187393-sonda-lambda-vw-gol-trend-suran-fox-polo-saveiro-16-8v-oe-_JM","2024-10-02T17:09:55.603Z","2025-12-06T21:32:09.929Z"
"MLA1452487285","Tapa Valvulas Chevrolet Cruze Sonic Tracker 1.8 1.6 Oe",,"61000","ARS","135","228","active","MLA60955","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1452487285-tapa-valvulas-chevrolet-cruze-sonic-tracker-18-16-oe-_JM","2024-09-27T17:19:27.782Z","2025-12-05T18:22:07.574Z"
"MLA1924365768","Kit X4 Inyector Chevrolet Corsa 1.4 1.6 Classic Mpfi Oe",,"91600","ARS","84","199","active","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1924365768-kit-x4-inyector-chevrolet-corsa-14-16-classic-mpfi-oe-_JM","2024-10-01T17:28:14.191Z","2025-11-13T16:54:14.980Z"
"MLA1452972333","Electrovalvula Turbo Peugeot 308 Citroen C4 1.6 Thp 163hp Oe",,"48800","ARS","104","93","active","MLA389050","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1452972333-electrovalvula-turbo-peugeot-308-citroen-c4-16-thp-163hp-oe-_JM","2024-10-01T13:24:55.708Z","2025-12-01T22:47:26.987Z"
"MLA1926557832","Sonda Lambda Para Chevrolet Corsa 1.6 1.4 De 1 Cable Oe",,"37603","ARS","12","45","active","MLA86019","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1926557832-sonda-lambda-para-chevrolet-corsa-16-14-de-1-cable-oe-_JM","2024-10-03T14:52:48.518Z","2025-12-05T14:24:31.464Z"
"MLA1919885184","Valvula Egr Radiador Vw Amarok 2.0 Tdi 163hp 122hp Oe",,"299000","ARS","8","58","active","MLA373389","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1919885184-valvula-egr-radiador-vw-amarok-20-tdi-163hp-122hp-oe-_JM","2024-09-26T17:26:34.742Z","2025-12-04T19:33:59.708Z"
"MLA1452401793","Tapa Valvulas Mercedes Sprinter Cdi 311 313 413 Om-611 Oe",,"89700","ARS","6","47","active","MLA60955","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1452401793-tapa-valvulas-mercedes-sprinter-cdi-311-313-413-om-611-oe-_JM","2024-09-27T19:00:59.999Z","2025-12-05T19:28:49.174Z"
"MLA1920267062","Termostato Peugeot 207 308 Gti C4 Sin Acople Rapido 1.6 Thp",,"78000","ARS","15","35","active","MLA373333","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1920267062-termostato-peugeot-207-308-gti-c4-sin-acople-rapido-16-thp-_JM","2024-09-26T19:24:42.617Z","2025-12-03T15:49:20.081Z"
"MLA1452397323","Tapa Valvulas Aluminio Astra Vectra Zafira 2.0 2.2 2.4 16v",,"130000","ARS","39","450","active","MLA60955","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1452397323-tapa-valvulas-aluminio-astra-vectra-zafira-20-22-24-16v-_JM","2024-09-27T17:33:47.440Z","2025-12-04T22:01:33.595Z"
"MLA1452277187","Valvula Egr Radiador Vw Amarok 2.0 Tdi 180hp 140hp Oe",,"187000","ARS","8","148","active","MLA373389","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1452277187-valvula-egr-radiador-vw-amarok-20-tdi-180hp-140hp-oe-_JM","2024-09-26T18:02:12.217Z","2025-12-05T13:45:40.726Z"
"MLA1924305766","Valvula Presion De Turbo Sprinter 308 413 Cdi Motor Om611 Oe",,"55000","ARS","27","62","active","MLA47123","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1924305766-valvula-presion-de-turbo-sprinter-308-413-cdi-motor-om611-oe-_JM","2024-10-01T18:44:53.632Z","2025-11-27T00:55:21.412Z"
"MLA1925171810","Base Filtro Aceite Amarok 2.0 Tdi Filtro Enfriador Juntas Oe",,"67500","ARS","0","286","paused","MLA373328","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1925171810-base-filtro-aceite-amarok-20-tdi-filtro-enfriador-juntas-oe-_JM","2024-10-02T15:04:37.091Z","2025-12-05T11:45:37.248Z"
"MLA1924300530","Inyector Chevrolet Corsa 1.4 1.6 Classic Mpfi Oe",,"22900","ARS","336","42","active","MLA61201","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1924300530-inyector-chevrolet-corsa-14-16-classic-mpfi-oe-_JM","2024-10-01T17:17:12.574Z","2025-10-31T14:25:23.177Z"
"MLA1920190774","Termostato Peugeot 207 308 Gti C4 Sin Acople Rapido 1.6 Thp",,"93731","ARS","15","18","active","MLA373333","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1920190774-termostato-peugeot-207-308-gti-c4-sin-acople-rapido-16-thp-_JM","2024-09-26T19:29:38.216Z","2025-12-03T15:38:46.302Z"
"MLA1926629286","Sonda Lambda Fiat Uno Fiorino Siena Palio 1.3 1.4 Fire Oe",,"47586","ARS","37","54","active","MLA86019","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1926629286-sonda-lambda-fiat-uno-fiorino-siena-palio-13-14-fire-oe-_JM","2024-10-03T17:50:05.824Z","2025-12-07T02:14:50.488Z"
"MLA1926732562","Válvula Retorno Inyector Renault Clio 1.5 Dci Focus 1.8 Tdci",,"59180","ARS","0","87","paused","MLA373380","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1926732562-valvula-retorno-inyector-renault-clio-15-dci-focus-18-tdci-_JM","2024-10-03T18:02:58.007Z","2025-10-31T14:25:12.198Z"
"MLA1452411085","Tapa Valvulas Chevrolet Astra Vectra Zafira 2.0 2.2 2.4 16v",,"68500","ARS","0","74","paused","MLA60955","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1452411085-tapa-valvulas-chevrolet-astra-vectra-zafira-20-22-24-16v-_JM","2024-09-27T17:51:31.892Z","2025-12-05T00:27:54.353Z"
"MLA1926621398","Sonda Lambda Vw Gol Trend Suran Fox Polo Saveiro 1.6 8v Oe",,"43926","ARS","102","30","active","MLA86019","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1926621398-sonda-lambda-vw-gol-trend-suran-fox-polo-saveiro-16-8v-oe-_JM","2024-10-03T15:04:06.777Z","2025-12-06T21:32:12.133Z"
"MLA1926656276","Válvula Retorno Inyector Renault Clio 1.5 Dci Focus 1.8 Tdci",,"70207","ARS","0","17","paused","MLA373380","new","gold_pro","https://articulo.mercadolibre.com.ar/MLA-1926656276-valvula-retorno-inyector-renault-clio-15-dci-focus-18-tdci-_JM","2024-10-03T18:15:48.639Z","2025-10-31T14:25:23.523Z"
"MLA1969576694","Soporte Radiador Anodizado Honda Civic 92-95 Colores",,"5706","ARS","157","9","active","MLA373315","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1969576694-soporte-radiador-anodizado-honda-civic-92-95-colores-_JM","2024-12-03T13:27:53.764Z","2025-10-31T14:25:22.374Z"
"MLA1991775706","Cubre Alfombra Termoformadas Volkswagen Taos Oe",,"280000","ARS","108","225","active","MLA2219","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1991775706-cubre-alfombra-termoformadas-volkswagen-taos-oe-_JM","2025-01-08T14:45:31.925Z","2025-12-06T06:10:53.542Z"
"MLA1948049548","Scanner Escaner Multimarca Bluetooth Obd2 Oe V1.5",,"6930","ARS","58","921","active","MLA60569","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1948049548-scanner-escaner-multimarca-bluetooth-obd2-oe-v15-_JM","2024-10-31T12:38:14.328Z","2025-12-06T21:17:14.841Z"
"MLA1926407122","Cable Adaptador Bulbo Termostato Peugeot 207 308 1.6 Thp Oe",,"24500","ARS","53","37","active","MLA373333","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1926407122-cable-adaptador-bulbo-termostato-peugeot-207-308-16-thp-oe-_JM","2024-10-03T14:41:32.611Z","2025-11-27T19:50:08.346Z"
"MLA1969009428","Multiple De Admision Con Sensor Vw Vento Passat Audi 2.0 Tsi",,"264000","ARS","5","33","active","MLA373319","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1969009428-multiple-de-admision-con-sensor-vw-vento-passat-audi-20-tsi-_JM","2024-12-02T14:23:45.471Z","2025-12-04T00:43:59.900Z"
"MLA1453443607","Sonda Lambda Para Chevrolet Corsa 1.6 1.4 De 1 Cable Oe",,"27498","ARS","12","181","active","MLA86019","new","gold_special","https://articulo.mercadolibre.com.ar/MLA-1453443607-sonda-lambda-para-chevrolet-corsa-16-14-de-1-cable-oe-_JM","2024-10-03T14:31:31.042Z","2025-12-05T14:24:31.135Z"
