"buyer_id","buyer_nickname","total_orders","total_spent","first_purchase","last_purchase","unique_products","is_repeat_buyer"
"3033577280","GHGBFDCEA62786","1","65900","2025-12-06T20:45:11.000-04:00","2025-12-06T20:45:11.000-04:00","1","NO"
"92437752","TINCHOS12","1","3900","2025-12-06T20:34:51.000-04:00","2025-12-06T20:34:51.000-04:00","1","NO"
"1561899420","DOLCIMASCOLOAYELEN202311221833","1","127900","2025-12-06T20:31:58.000-04:00","2025-12-06T20:31:58.000-04:00","1","NO"
"1000357881","ZARATEJUDITH20211030194057","1","22000","2025-12-06T20:31:02.000-04:00","2025-12-06T20:31:02.000-04:00","1","NO"
"669603160","BAMA6214058","1","14900","2025-12-06T20:10:18.000-04:00","2025-12-06T20:10:18.000-04:00","1","NO"
"196961","EVEIONALEREA","1","12499","2025-12-06T20:08:40.000-04:00","2025-12-06T20:08:40.000-04:00","1","NO"
"162059701","LILIANROBINO","1","32999","2025-12-06T20:05:19.000-04:00","2025-12-06T20:05:19.000-04:00","1","NO"
"177593627","JIMENAVARVASINI","1","49000","2025-12-06T19:59:06.000-04:00","2025-12-06T19:59:06.000-04:00","1","NO"
"240132798","SAPA5346923","1","49000","2025-12-06T19:58:03.000-04:00","2025-12-06T19:58:03.000-04:00","1","NO"
"178454210","ADOLFOSTEPHAN","1","45600","2025-12-06T19:56:30.000-04:00","2025-12-06T19:56:30.000-04:00","1","NO"
"535995830","DIDE1197738","2","47899","2025-12-06T19:56:02.000-04:00","2025-12-06T19:56:02.000-04:00","2","YES"
"164293310","MAAN5029046","2","45589","2025-11-26T08:35:54.000-04:00","2025-12-06T19:43:58.000-04:00","2","YES"
"1279198704","LOPEZDIEGO20230105113138","1","3900","2025-12-06T19:43:25.000-04:00","2025-12-06T19:43:25.000-04:00","1","NO"
"366302242","POSTEMSKYDANTE","1","440000","2025-12-06T19:36:56.000-04:00","2025-12-06T19:36:56.000-04:00","1","NO"
"1094817158","ALCR6319792","1","25900","2025-12-06T19:21:17.000-04:00","2025-12-06T19:21:17.000-04:00","1","NO"
"24556865","MARIANELEN","1","49000","2025-12-06T19:16:52.000-04:00","2025-12-06T19:16:52.000-04:00","1","NO"
"545106405","HEMA9783175","1","14900","2025-12-06T19:11:56.000-04:00","2025-12-06T19:11:56.000-04:00","1","NO"
"44022978","SMTOLOSA2007","1","23000","2025-12-06T19:02:23.000-04:00","2025-12-06T19:02:23.000-04:00","1","NO"
"173224737","COBE3867804","1","49999","2025-12-06T18:55:14.000-04:00","2025-12-06T18:55:14.000-04:00","1","NO"
"1158289838","CASTROJUAN20220710210918","1","26950","2025-12-06T18:54:43.000-04:00","2025-12-06T18:54:43.000-04:00","1","NO"
"73154972","ROJASCYNTHIA30","1","29000","2025-12-06T18:47:08.000-04:00","2025-12-06T18:47:08.000-04:00","1","NO"
"751160766","ACHU4235486","1","51800","2025-12-06T18:37:57.000-04:00","2025-12-06T18:37:57.000-04:00","1","NO"
"226205811","ROAL8104374","1","25900","2025-12-06T18:33:01.000-04:00","2025-12-06T18:33:01.000-04:00","1","NO"
"233377185","DEEV3640160","2","42899","2025-12-06T18:24:31.000-04:00","2025-12-06T18:24:31.000-04:00","2","YES"
"230893389","GOLU7608207","1","3900","2025-12-06T18:20:39.000-04:00","2025-12-06T18:20:39.000-04:00","1","NO"
"133416921","SOMA7043642","2","47899","2025-12-06T18:06:19.000-04:00","2025-12-06T18:06:19.000-04:00","2","YES"
"229853059","PACCHINICELIA20221117164607","1","25900","2025-12-06T18:05:38.000-04:00","2025-12-06T18:05:38.000-04:00","1","NO"
"11273788","FERRERIEUGENIA","1","32999","2025-12-06T18:01:47.000-04:00","2025-12-06T18:01:47.000-04:00","1","NO"
"30279635","HORUS-JCF","1","115000","2025-12-06T18:00:26.000-04:00","2025-12-06T18:00:26.000-04:00","1","NO"
"12721987","WATTASPACE","1","25900","2025-12-06T17:58:24.000-04:00","2025-12-06T17:58:24.000-04:00","1","NO"
"2386605793","BM20250413222044","1","32999","2025-12-06T17:50:50.000-04:00","2025-12-06T17:50:50.000-04:00","1","NO"
"309834043","BUQUICHOMAXIMILIANO","1","29000","2025-12-06T17:44:22.000-04:00","2025-12-06T17:44:22.000-04:00","1","NO"
"2043842770","DC20241017171452","1","127900","2025-12-06T17:42:55.000-04:00","2025-12-06T17:42:55.000-04:00","1","NO"
"253405870","CARLOSG37","1","280000","2025-12-06T17:42:32.000-04:00","2025-12-06T17:42:32.000-04:00","1","NO"
"1098374435","VALDEBENITOLEONARDO20220416151","1","560000","2025-12-06T17:34:04.000-04:00","2025-12-06T17:34:04.000-04:00","1","NO"
"335761925","NEWA2975877","1","39600","2025-12-06T17:32:07.000-04:00","2025-12-06T17:32:07.000-04:00","1","NO"
"1552620081","MAMA20240402023457","1","127900","2025-12-06T17:32:28.000-04:00","2025-12-06T17:32:28.000-04:00","1","NO"
"455471912","AYELENTATIANARACIG","1","89500","2025-12-06T17:32:13.000-04:00","2025-12-06T17:32:13.000-04:00","1","NO"
"2398416309","MS20250421140425","1","23000","2025-12-06T17:29:14.000-04:00","2025-12-06T17:29:14.000-04:00","1","NO"
"1101792373","NETORLAZARO20220405204940","2","44700","2025-11-26T20:15:53.000-04:00","2025-12-06T17:25:57.000-04:00","1","YES"
"649291101","LAMI2542221","1","23000","2025-12-06T17:21:38.000-04:00","2025-12-06T17:21:38.000-04:00","1","NO"
"2150453751","AD20241211195137","1","6930","2025-12-06T17:15:59.000-04:00","2025-12-06T17:15:59.000-04:00","1","NO"
"2106912440","LS20241118212447","1","29000","2025-12-06T17:07:53.000-04:00","2025-12-06T17:07:53.000-04:00","1","NO"
"57735971","MARIA22163","1","25900","2025-12-06T17:01:06.000-04:00","2025-12-06T17:01:06.000-04:00","1","NO"
"15903048","BIENESTARESSALUD","1","25900","2025-12-06T16:59:38.000-04:00","2025-12-06T16:59:38.000-04:00","1","NO"
"260484674","COAL1896894","1","29000","2025-12-06T16:51:39.000-04:00","2025-12-06T16:51:39.000-04:00","1","NO"
"721253231","ERICAMARIABARRERA","1","32999","2025-12-06T16:46:51.000-04:00","2025-12-06T16:46:51.000-04:00","1","NO"
"1558439468","HERNANDEZJORGE20231120142649","1","89500","2025-12-06T16:47:24.000-04:00","2025-12-06T16:47:24.000-04:00","1","NO"
"217377245","FOLCIAFLORENCIA","1","23000","2025-12-06T16:33:01.000-04:00","2025-12-06T16:33:01.000-04:00","1","NO"
"238382660","MOJA2015293","1","3958","2025-12-06T16:29:35.000-04:00","2025-12-06T16:29:35.000-04:00","1","NO"
"40009659","IVANPI8","1","3958","2025-12-06T16:13:56.000-04:00","2025-12-06T16:13:56.000-04:00","1","NO"
"1055004751","ARANDASANTIAGO20230607122241","1","390000","2025-12-06T16:13:09.000-04:00","2025-12-06T16:13:09.000-04:00","1","NO"
"213404405","CARMON88","2","42899","2025-12-06T16:10:47.000-04:00","2025-12-06T16:10:47.000-04:00","2","YES"
"83798667","TINCHOYLUCA","1","216381","2025-12-06T16:02:20.000-04:00","2025-12-06T16:02:20.000-04:00","1","NO"
"292959296","KARENMOYANO104","1","32999","2025-12-06T15:50:52.000-04:00","2025-12-06T15:50:52.000-04:00","1","NO"
"1959526237","GD20240824172435","1","27700","2025-12-06T15:45:34.000-04:00","2025-12-06T15:45:34.000-04:00","1","NO"
"276934027","EDV33","1","19800","2025-12-06T15:36:05.000-04:00","2025-12-06T15:36:05.000-04:00","1","NO"
"389559317","ZAN6499822","1","23000","2025-12-06T15:30:14.000-04:00","2025-12-06T15:30:14.000-04:00","1","NO"
"140752720","PABLOESPINOSA143","1","150000","2025-12-06T15:21:18.000-04:00","2025-12-06T15:21:18.000-04:00","1","NO"
"1646715324","ACST20240119162330","2","42899","2025-12-06T15:20:39.000-04:00","2025-12-06T15:20:39.000-04:00","2","YES"
"1871679098","CB20240623164743","1","32999","2025-12-06T15:19:16.000-04:00","2025-12-06T15:19:16.000-04:00","1","NO"
"156603874","MARIAFLORENCIABECHINI","1","32999","2025-12-06T15:20:07.000-04:00","2025-12-06T15:20:07.000-04:00","1","NO"
"20160548","THEBLACKHAWK","1","380000","2025-12-06T15:18:54.000-04:00","2025-12-06T15:18:54.000-04:00","1","NO"
"473978787","ARISMENDISDIEGO15","1","131900","2025-12-06T15:17:24.000-04:00","2025-12-06T15:17:24.000-04:00","1","NO"
"73779937","MARICELESCALANTE","1","39600","2025-12-06T15:17:55.000-04:00","2025-12-06T15:17:55.000-04:00","1","NO"
"2682379","KARINAP84","1","25900","2025-12-06T15:16:31.000-04:00","2025-12-06T15:16:31.000-04:00","1","NO"
"102962946","TRONCOSOSILVANA77","1","155000","2025-12-06T15:14:34.000-04:00","2025-12-06T15:14:34.000-04:00","1","NO"
"436329573","GABIMORONI96","2","24800","2025-12-03T19:23:45.000-04:00","2025-12-06T15:02:05.000-04:00","2","YES"
"640053660","VILMAGARAYALDE","1","65900","2025-12-06T15:01:02.000-04:00","2025-12-06T15:01:02.000-04:00","1","NO"
"57775372","WILLYRAY001","1","280000","2025-12-06T14:54:40.000-04:00","2025-12-06T14:54:40.000-04:00","1","NO"
"710146655","GONZALEZCARINA20210202221858","1","65900","2025-12-06T14:53:09.000-04:00","2025-12-06T14:53:09.000-04:00","1","NO"
"1084349530","RAFAELERNESTO20220304235134","1","89500","2025-12-06T14:47:00.000-04:00","2025-12-06T14:47:00.000-04:00","1","NO"
"1838397721","VD20240602141144","1","7800","2025-12-06T14:44:51.000-04:00","2025-12-06T14:44:51.000-04:00","1","NO"
"427185531","SMAEVICHNICOLE","4","87170","2025-12-03T12:54:07.000-04:00","2025-12-06T14:40:58.000-04:00","1","YES"
"66395521","DMORAS2011","1","70500","2025-12-06T14:38:16.000-04:00","2025-12-06T14:38:16.000-04:00","1","NO"
"1156664094","GUZMANAGUSTINA20220707185513","1","375000","2025-12-06T14:37:16.000-04:00","2025-12-06T14:37:16.000-04:00","1","NO"
"171402295","N-LOVEY","1","40300","2025-12-06T14:34:33.000-04:00","2025-12-06T14:34:33.000-04:00","1","NO"
"6770176","JARAMI5","1","99900","2025-12-06T14:34:32.000-04:00","2025-12-06T14:34:32.000-04:00","1","NO"
"787076277","BC20241209094738","1","65900","2025-12-06T14:33:44.000-04:00","2025-12-06T14:33:44.000-04:00","1","NO"
"1187787028","AVILAMILAGROS20220828130358","1","28999","2025-12-06T14:28:17.000-04:00","2025-12-06T14:28:17.000-04:00","1","NO"
"10306062","DBABUIN","1","280000","2025-12-06T14:28:09.000-04:00","2025-12-06T14:28:09.000-04:00","1","NO"
"130449826","LOR_CIA","1","25900","2025-12-06T14:20:45.000-04:00","2025-12-06T14:20:45.000-04:00","1","NO"
"1249834162","LAYAGISMARY20221128071607","1","21666","2025-12-06T14:20:14.000-04:00","2025-12-06T14:20:14.000-04:00","1","NO"
"1031718033","MUÑOZAYELÉN20211203014156","1","65900","2025-12-06T14:18:53.000-04:00","2025-12-06T14:18:53.000-04:00","1","NO"
"132657890","TATO 713","1","280000","2025-12-06T14:13:31.000-04:00","2025-12-06T14:13:31.000-04:00","1","NO"
"1207724754","VIRUMBRALESPABLO20220930124127","1","450000","2025-12-06T14:10:04.000-04:00","2025-12-06T14:10:04.000-04:00","1","NO"
"480803706","EIMI","1","49000","2025-12-06T14:09:34.000-04:00","2025-12-06T14:09:34.000-04:00","1","NO"
"1252136374","ZUCCHELLAJULIETA20221130195344","1","68900","2025-12-06T14:08:27.000-04:00","2025-12-06T14:08:27.000-04:00","1","NO"
"654218720","BR20250104002120","1","40300","2025-12-06T14:08:03.000-04:00","2025-12-06T14:08:03.000-04:00","1","NO"
"1354719427","AZNAREZRANDY20230417175757","1","32999","2025-12-06T13:57:24.000-04:00","2025-12-06T13:57:24.000-04:00","1","NO"
"424344565","SADA9574935","1","23000","2025-12-06T13:53:53.000-04:00","2025-12-06T13:53:53.000-04:00","1","NO"
"61711186","JOSEIGNACIOII","1","3958","2025-12-06T13:43:47.000-04:00","2025-12-06T13:43:47.000-04:00","1","NO"
"186449004","FELO2258450","1","32999","2025-12-06T13:37:41.000-04:00","2025-12-06T13:37:41.000-04:00","1","NO"
"203576670","MIAG5447308","1","42500","2025-12-06T13:35:37.000-04:00","2025-12-06T13:35:37.000-04:00","1","NO"
"793307094","DC20251206124224","1","185000","2025-12-06T12:50:27.000-04:00","2025-12-06T12:50:27.000-04:00","1","NO"
"90749406","NIKURADSE","1","32999","2025-12-06T13:27:32.000-04:00","2025-12-06T13:27:32.000-04:00","1","NO"
"47670509","ANDZIB","1","14900","2025-12-06T13:18:38.000-04:00","2025-12-06T13:18:38.000-04:00","1","NO"
"273015353","LUCHYDASILVA4","1","40300","2025-12-06T13:11:04.000-04:00","2025-12-06T13:11:04.000-04:00","1","NO"
"190307347","LUCRECIAITATSCHERGER","1","70500","2025-12-06T13:09:42.000-04:00","2025-12-06T13:09:42.000-04:00","1","NO"
"292392968","SANDRAMILLAHUAL28","1","74500","2025-12-06T13:00:25.000-04:00","2025-12-06T13:00:25.000-04:00","1","NO"
"419303277","DELRIOELEO","1","23000","2025-12-06T12:56:54.000-04:00","2025-12-06T12:56:54.000-04:00","1","NO"
"21940494","FLOR.AVERSANO","1","45600","2025-12-06T12:51:59.000-04:00","2025-12-06T12:51:59.000-04:00","1","NO"
"526310398","SEGU6939370","1","112000","2025-12-06T12:50:14.000-04:00","2025-12-06T12:50:14.000-04:00","1","NO"
"28608465","NANOH","1","58000","2025-12-06T12:49:18.000-04:00","2025-12-06T12:49:18.000-04:00","1","NO"
"233235982","AILINFARIASPEA","1","270000","2025-12-06T12:46:52.000-04:00","2025-12-06T12:46:52.000-04:00","1","NO"
"300334933","MOMI8515892","1","22000","2025-12-06T12:45:57.000-04:00","2025-12-06T12:45:57.000-04:00","1","NO"
"770153801","MOREBARONI888","2","42299","2025-12-06T12:44:56.000-04:00","2025-12-06T12:44:56.000-04:00","2","YES"
"169817709","BOSO1379035","1","29000","2025-12-06T12:42:40.000-04:00","2025-12-06T12:42:40.000-04:00","1","NO"
"9937726","ALBAJOYAS","2","32800","2025-12-06T12:26:05.000-04:00","2025-12-06T12:26:05.000-04:00","2","YES"
"253006838","PEBE8836762","2","95798","2025-12-06T10:51:32.000-04:00","2025-12-06T12:18:28.000-04:00","2","YES"
"71732565","BURGOSRODRIGO34","1","49999","2025-12-06T12:11:37.000-04:00","2025-12-06T12:11:37.000-04:00","1","NO"
"639242617","SIAY5196731","1","29000","2025-12-06T12:09:50.000-04:00","2025-12-06T12:09:50.000-04:00","1","NO"
"452881578","ALDANAESPILOCN","1","89500","2025-12-06T12:03:55.000-04:00","2025-12-06T12:03:55.000-04:00","1","NO"
"305827341","MARTINARAL","1","26950","2025-12-06T12:03:42.000-04:00","2025-12-06T12:03:42.000-04:00","1","NO"
"175747397","CENSABELLAMARIANELA","1","49999","2025-12-06T11:57:12.000-04:00","2025-12-06T11:57:12.000-04:00","1","NO"
"85788695","HERNO3","1","23000","2025-12-06T11:51:04.000-04:00","2025-12-06T11:51:04.000-04:00","1","NO"
"17778825","JOLGEB","1","44333","2025-12-06T11:50:04.000-04:00","2025-12-06T11:50:04.000-04:00","1","NO"
"365294383","MEMA5693093","1","65900","2025-12-06T11:49:06.000-04:00","2025-12-06T11:49:06.000-04:00","1","NO"
"203885828","MARO3846133","1","26950","2025-12-06T11:48:10.000-04:00","2025-12-06T11:48:10.000-04:00","1","NO"
"483707243","LUCASNICOLASVILCHEZ","1","280000","2025-12-06T11:47:16.000-04:00","2025-12-06T11:47:16.000-04:00","1","NO"
"292626412","JESSICAGARCIADELAMATA","1","29000","2025-12-06T11:39:40.000-04:00","2025-12-06T11:39:40.000-04:00","1","NO"
"95985491","FACOC2004","1","3958","2025-12-06T11:39:34.000-04:00","2025-12-06T11:39:34.000-04:00","1","NO"
"189832533","HERRERABERTONIHEBE","1","58000","2025-12-06T11:39:27.000-04:00","2025-12-06T11:39:27.000-04:00","1","NO"
"1136264943","ZELAYAGLADYS20220603191928","1","65900","2025-12-06T11:37:27.000-04:00","2025-12-06T11:37:27.000-04:00","1","NO"
"292647371","MUAN3438832","1","32999","2025-12-06T11:36:49.000-04:00","2025-12-06T11:36:49.000-04:00","1","NO"
"379420193","MATEOJULIANFERNANDEZ10","1","14900","2025-12-06T11:35:17.000-04:00","2025-12-06T11:35:17.000-04:00","1","NO"
"1094776811","JUAREZPABLO20220323174839","1","46150","2025-12-06T11:34:08.000-04:00","2025-12-06T11:34:08.000-04:00","1","NO"
"335763278","LAURA.CAMELLIA","1","23000","2025-12-06T11:30:36.000-04:00","2025-12-06T11:30:36.000-04:00","1","NO"
"420699405","JAPE7668997","1","42500","2025-12-06T11:29:13.000-04:00","2025-12-06T11:29:13.000-04:00","1","NO"
"254864994","BELTRAMINOBETIANA","1","40300","2025-12-06T11:28:45.000-04:00","2025-12-06T11:28:45.000-04:00","1","NO"
"12832092","JUANPABLOCALDERON0","1","29000","2025-12-06T11:26:29.000-04:00","2025-12-06T11:26:29.000-04:00","1","NO"
"93444244","JOTAVARELA","1","3958","2025-12-06T11:26:08.000-04:00","2025-12-06T11:26:08.000-04:00","1","NO"
"46225984","LORENITO2008","1","32999","2025-12-04T19:34:42.000-04:00","2025-12-04T19:34:42.000-04:00","1","NO"
"451276649","GF20250318203106","1","23000","2025-12-06T11:19:15.000-04:00","2025-12-06T11:19:15.000-04:00","1","NO"
"43627329","LUISA.SOVRAN2007","1","9900","2025-12-06T11:19:03.000-04:00","2025-12-06T11:19:03.000-04:00","1","NO"
"160339833","PAULO_MDP","1","35622","2025-12-06T11:17:13.000-04:00","2025-12-06T11:17:13.000-04:00","1","NO"
"182750908","TOLO230872","1","119567","2025-12-06T11:16:53.000-04:00","2025-12-06T11:16:53.000-04:00","1","NO"
"80799552","RAU_SP2005","1","32900","2025-12-06T11:13:40.000-04:00","2025-12-06T11:13:40.000-04:00","1","NO"
"78296911","ROL_L2009","1","26950","2025-12-06T11:09:33.000-04:00","2025-12-06T11:09:33.000-04:00","1","NO"
"600109080","BALDAIRINA","1","29000","2025-12-06T11:09:32.000-04:00","2025-12-06T11:09:32.000-04:00","1","NO"
"222266746","PRI2125","1","65900","2025-12-06T11:02:38.000-04:00","2025-12-06T11:02:38.000-04:00","1","NO"
"649623113","BELNSZYLO","1","49000","2025-12-06T10:58:57.000-04:00","2025-12-06T10:58:57.000-04:00","1","NO"
"96635273","JAVIERCORDEIRO2006","1","25900","2025-12-06T10:57:52.000-04:00","2025-12-06T10:57:52.000-04:00","1","NO"
"35207346","CR-PRINT","1","6926","2025-12-06T10:57:06.000-04:00","2025-12-06T10:57:06.000-04:00","1","NO"
"264173394","COFE8921536","1","19900","2025-12-06T10:55:04.000-04:00","2025-12-06T10:55:04.000-04:00","1","NO"
"22722126","ROMERO-RO-MAN","1","29000","2025-12-06T10:54:10.000-04:00","2025-12-06T10:54:10.000-04:00","1","NO"
"90401951","VHFANELLI","1","59600","2025-12-06T10:43:12.000-04:00","2025-12-06T10:43:12.000-04:00","1","NO"
"257092334","SERGIOJOSEMARIAQUILES","1","184900","2025-12-06T10:42:59.000-04:00","2025-12-06T10:42:59.000-04:00","1","NO"
"161415927","LEMA8404006","1","49999","2025-12-06T10:42:54.000-04:00","2025-12-06T10:42:54.000-04:00","1","NO"
"250080638","HERNANCAMARERO","1","280000","2025-12-06T10:39:19.000-04:00","2025-12-06T10:39:19.000-04:00","1","NO"
"176570728","KABUTVALERIAGISEL","1","49000","2025-12-06T10:36:01.000-04:00","2025-12-06T10:36:01.000-04:00","1","NO"
"31414626","GISELA2013F","1","58000","2025-12-06T10:32:42.000-04:00","2025-12-06T10:32:42.000-04:00","1","NO"
"6976870","SEBAMC1","1","29000","2025-12-06T10:31:52.000-04:00","2025-12-06T10:31:52.000-04:00","1","NO"
"114362849","MORALESELSA85","1","49000","2025-12-06T10:16:24.000-04:00","2025-12-06T10:16:24.000-04:00","1","NO"
"142050767","PACHECOFACUNDO96","1","68900","2025-12-06T10:15:14.000-04:00","2025-12-06T10:15:14.000-04:00","1","NO"
"19038137","PAO-06","1","280000","2025-12-06T10:13:24.000-04:00","2025-12-06T10:13:24.000-04:00","1","NO"
"13292877","LEO-P","1","280000","2025-12-06T10:12:37.000-04:00","2025-12-06T10:12:37.000-04:00","1","NO"
"176225878","MARIACRP","1","21000","2025-12-06T10:11:42.000-04:00","2025-12-06T10:11:42.000-04:00","1","NO"
"223595789","LUDA6682745","1","22000","2025-12-06T10:09:56.000-04:00","2025-12-06T10:09:56.000-04:00","1","NO"
"172032631","ESTUDIANTES2023","1","280000","2025-12-06T10:10:16.000-04:00","2025-12-06T10:10:16.000-04:00","1","NO"
"57577823","COCHY13","1","68900","2025-12-06T10:08:40.000-04:00","2025-12-06T10:08:40.000-04:00","1","NO"
"166622024","NOAN6387043","1","25900","2025-12-06T10:03:53.000-04:00","2025-12-06T10:03:53.000-04:00","1","NO"
"757967395","LEDESMAMANUEL20230807210122","1","350000","2025-12-06T09:45:06.000-04:00","2025-12-06T09:45:06.000-04:00","1","NO"
"310437046","PIYU6565747","1","155000","2025-12-06T09:43:41.000-04:00","2025-12-06T09:43:41.000-04:00","1","NO"
"198411693","NICOLSSTADNITCHI","1","42500","2025-12-06T09:42:47.000-04:00","2025-12-06T09:42:47.000-04:00","1","NO"
"617513733","DERO537840","1","14900","2025-12-06T09:39:07.000-04:00","2025-12-06T09:39:07.000-04:00","1","NO"
"623960897","MNZONCARI20220826203728","1","145000","2025-12-06T09:32:19.000-04:00","2025-12-06T09:32:19.000-04:00","1","NO"
"102787985","MAXIGATTO14","1","31100","2025-12-06T09:28:53.000-04:00","2025-12-06T09:28:53.000-04:00","1","NO"
"1344619876","ANGAUTMURIEL20230403080118","1","49000","2025-12-06T09:23:35.000-04:00","2025-12-06T09:23:35.000-04:00","1","NO"
"208999037","SULE4183902","3","89600","2025-12-06T09:20:37.000-04:00","2025-12-06T09:20:37.000-04:00","3","YES"
"216380058","MAIRADAIANAMOLINA","1","23000","2025-12-06T09:13:27.000-04:00","2025-12-06T09:13:27.000-04:00","1","NO"
"178489656","EUGENIABLAJACKIS","1","23000","2025-12-06T09:06:30.000-04:00","2025-12-06T09:06:30.000-04:00","1","NO"
"140355905","KARINA5574","1","65998","2025-12-06T09:02:15.000-04:00","2025-12-06T09:02:15.000-04:00","1","NO"
"1009955561","CACERESMARIA20211031164834","1","25900","2025-12-06T08:54:31.000-04:00","2025-12-06T08:54:31.000-04:00","1","NO"
"354365569","EREGERE","1","3958","2025-12-06T08:29:52.000-04:00","2025-12-06T08:29:52.000-04:00","1","NO"
"166520773","OSVALDOADRIANMONTAA","1","14900","2025-12-06T08:29:53.000-04:00","2025-12-06T08:29:53.000-04:00","1","NO"
"209177747","CINTIAMARINICH","1","32999","2025-12-06T08:23:16.000-04:00","2025-12-06T08:23:16.000-04:00","1","NO"
"134848372","MATIASSACK","1","32999","2025-12-06T08:17:43.000-04:00","2025-12-06T08:17:43.000-04:00","1","NO"
"20317223","JLOPEZ MEDRAÑO","1","42500","2025-12-06T08:14:15.000-04:00","2025-12-06T08:14:15.000-04:00","1","NO"
